Image,Distance(m),Error(m)
0000000005.png,44.96484375,35.03515625
0000000005.png,45.01953125,34.98046875
0000000005.png,45.5546875,34.4453125
0000000005.png,45.23046875,34.76953125
0000000005.png,45.3359375,34.6640625
0000000005.png,37.5703125,42.4296875
0000000005.png,37.53125,42.46875
0000000005.png,37.5078125,42.4921875
0000000005.png,37.4765625,42.5234375
0000000005.png,37.44921875,42.55078125
0000000005.png,37.5234375,42.4765625
0000000005.png,37.30078125,42.69921875
0000000005.png,37.30859375,42.69140625
0000000005.png,37.38671875,42.61328125
0000000005.png,37.6015625,42.3984375
0000000005.png,37.6328125,42.3671875
0000000005.png,37.66015625,42.33984375
0000000005.png,37.53515625,42.46484375
0000000005.png,37.34765625,42.65234375
0000000005.png,37.21875,42.78125
0000000005.png,37.4921875,42.5078125
0000000005.png,37.4375,42.5625
0000000005.png,37.42578125,42.57421875
0000000005.png,37.34765625,42.65234375
0000000005.png,37.33984375,42.66015625
0000000005.png,37.3671875,42.6328125
0000000005.png,37.5546875,42.4453125
0000000005.png,37.375,42.625
0000000005.png,37.50390625,42.49609375
0000000005.png,37.03125,42.96875
0000000005.png,37.8515625,42.1484375
0000000005.png,37.7421875,42.2578125
0000000005.png,37.71484375,42.28515625
0000000005.png,37.98046875,42.01953125
0000000005.png,60.97265625,19.02734375
0000000005.png,60.90234375,19.09765625
0000000005.png,61.21875,18.78125
0000000005.png,61.16796875,18.83203125
0000000005.png,61.10546875,18.89453125
0000000005.png,61.046875,18.953125
0000000005.png,61.140625,18.859375
0000000005.png,60.97265625,19.02734375
0000000005.png,60.9140625,19.0859375
0000000005.png,60.83203125,19.16796875
0000000005.png,60.6875,19.3125
0000000005.png,60.5546875,19.4453125
0000000005.png,60.72265625,19.27734375
0000000005.png,60.8046875,19.1953125
0000000005.png,60.79296875,19.20703125
0000000005.png,61.14453125,18.85546875
0000000005.png,46.5,33.5
0000000005.png,46.5,33.5
0000000005.png,46.52734375,33.47265625
0000000005.png,46.40625,33.59375
0000000005.png,46.078125,33.921875
0000000005.png,48.3671875,31.6328125
0000000005.png,39.50390625,40.49609375
0000000005.png,38.9140625,41.0859375
0000000005.png,38.67578125,41.32421875
0000000005.png,38.140625,41.859375
0000000005.png,37.8046875,42.1953125
0000000005.png,37.203125,42.796875
0000000005.png,34.42578125,45.57421875
0000000005.png,34.16015625,45.83984375
0000000005.png,34.12109375,45.87890625
0000000005.png,16.48828125,63.51171875
0000000005.png,16.50390625,63.49609375
0000000005.png,16.5,63.5
0000000005.png,16.2890625,63.7109375
0000000005.png,12.73828125,67.26171875
0000000005.png,12.6328125,67.3671875
0000000005.png,12.6328125,67.3671875
0000000005.png,12.6171875,67.3828125
0000000005.png,12.62109375,67.37890625
0000000005.png,18.921875,61.078125
0000000005.png,18.859375,61.140625
0000000005.png,22.578125,57.421875
0000000005.png,23.12890625,56.87109375
0000000005.png,23.11328125,56.88671875
0000000005.png,23.44921875,56.55078125
0000000005.png,23.72265625,56.27734375
0000000005.png,23.8046875,56.1953125
0000000005.png,23.9140625,56.0859375
0000000005.png,23.96875,56.03125
0000000005.png,24.71484375,55.28515625
0000000005.png,24.77734375,55.22265625
0000000005.png,24.83984375,55.16015625
0000000005.png,24.90625,55.09375
0000000005.png,25.37109375,54.62890625
0000000005.png,25.35546875,54.64453125
0000000005.png,25.33984375,54.66015625
0000000005.png,25.10546875,54.89453125
0000000005.png,25.0703125,54.9296875
0000000005.png,25.05078125,54.94921875
0000000005.png,25.02734375,54.97265625
0000000005.png,25.015625,54.984375
0000000005.png,25.21484375,54.78515625
0000000005.png,25.36328125,54.63671875
0000000005.png,25.5,54.5
0000000005.png,25.640625,54.359375
0000000005.png,25.80078125,54.19921875
0000000005.png,25.953125,54.046875
0000000005.png,26.06640625,53.93359375
0000000005.png,32.890625,47.109375
0000000005.png,32.8671875,47.1328125
0000000005.png,33.1484375,46.8515625
0000000005.png,33.30078125,46.69921875
0000000005.png,33.46484375,46.53515625
0000000005.png,34.8125,45.1875
0000000005.png,34.828125,45.171875
0000000005.png,34.89453125,45.10546875
0000000005.png,34.83984375,45.16015625
0000000005.png,35.04296875,44.95703125
0000000005.png,35.2109375,44.7890625
0000000005.png,35.3046875,44.6953125
0000000005.png,35.58203125,44.41796875
0000000005.png,35.82421875,44.17578125
0000000005.png,36.09765625,43.90234375
0000000005.png,31.68359375,48.31640625
0000000005.png,31.921875,48.078125
0000000005.png,31.97265625,48.02734375
0000000005.png,31.984375,48.015625
0000000005.png,36.73046875,43.26953125
0000000005.png,38.83203125,41.16796875
0000000005.png,39.0546875,40.9453125
0000000005.png,39.33984375,40.66015625
0000000005.png,39.60546875,40.39453125
0000000005.png,39.88671875,40.11328125
0000000005.png,40.1796875,39.8203125
0000000005.png,40.4609375,39.5390625
0000000005.png,40.75390625,39.24609375
0000000005.png,41.00390625,38.99609375
0000000005.png,41.31640625,38.68359375
0000000005.png,41.59765625,38.40234375
0000000005.png,41.921875,38.078125
0000000005.png,42.23046875,37.76953125
0000000005.png,38.984375,41.015625
0000000005.png,39.0390625,40.9609375
0000000005.png,46.79296875,33.20703125
0000000005.png,45.84765625,34.15234375
0000000005.png,45.27734375,34.72265625
0000000005.png,45.26171875,34.73828125
0000000005.png,45.67578125,34.32421875
0000000005.png,45.23046875,34.76953125
0000000005.png,45.25,34.75
0000000005.png,45.203125,34.796875
0000000005.png,45.17578125,34.82421875
0000000005.png,45.16796875,34.83203125
0000000005.png,45.08203125,34.91796875
0000000005.png,45.0859375,34.9140625
0000000005.png,45.20703125,34.79296875
0000000005.png,44.99609375,35.00390625
0000000005.png,44.97265625,35.02734375
0000000005.png,45.0625,34.9375
0000000005.png,45.09765625,34.90234375
0000000005.png,37.71875,42.28125
0000000005.png,37.5859375,42.4140625
0000000005.png,41.703125,38.296875
0000000005.png,60.328125,19.671875
0000000005.png,60.5234375,19.4765625
0000000005.png,61.30859375,18.69140625
0000000005.png,61.4296875,18.5703125
0000000005.png,61.859375,18.140625
0000000005.png,61.45703125,18.54296875
0000000005.png,60.9921875,19.0078125
0000000005.png,61.01171875,18.98828125
0000000005.png,60.96875,19.03125
0000000005.png,60.99609375,19.00390625
0000000005.png,60.88671875,19.11328125
0000000005.png,60.390625,19.609375
0000000005.png,60.5,19.5
0000000005.png,60.71484375,19.28515625
0000000005.png,51.6875,28.3125
0000000005.png,51.66796875,28.33203125
0000000005.png,51.5546875,28.4453125
0000000005.png,60.828125,19.171875
0000000005.png,60.70703125,19.29296875
0000000005.png,68.62109375,11.37890625
0000000005.png,44.23046875,35.76953125
0000000005.png,42.9375,37.0625
0000000005.png,42.16796875,37.83203125
0000000005.png,41.68359375,38.31640625
0000000005.png,40.92578125,39.07421875
0000000005.png,40.83984375,39.16015625
0000000005.png,40.2734375,39.7265625
0000000005.png,40.08203125,39.91796875
0000000005.png,39.0078125,40.9921875
0000000005.png,38.9921875,41.0078125
0000000005.png,38.81640625,41.18359375
0000000005.png,38.82421875,41.17578125
0000000005.png,30.19140625,49.80859375
0000000005.png,30.078125,49.921875
0000000005.png,29.93359375,50.06640625
0000000005.png,29.875,50.125
0000000005.png,29.73046875,50.26953125
0000000005.png,29.6796875,50.3203125
0000000005.png,29.5625,50.4375
0000000005.png,29.48046875,50.51953125
0000000005.png,29.3828125,50.6171875
0000000005.png,28.890625,51.109375
0000000005.png,28.859375,51.140625
0000000005.png,28.703125,51.296875
0000000005.png,28.68359375,51.31640625
0000000005.png,28.640625,51.359375
0000000005.png,28.52734375,51.47265625
0000000005.png,28.42578125,51.57421875
0000000005.png,28.3203125,51.6796875
0000000005.png,28.3203125,51.6796875
0000000005.png,16.42578125,63.57421875
0000000005.png,16.51171875,63.48828125
0000000005.png,25.74609375,54.25390625
0000000005.png,22.5234375,57.4765625
0000000005.png,23.09765625,56.90234375
0000000005.png,23.37890625,56.62109375
0000000005.png,23.6875,56.3125
0000000005.png,23.80859375,56.19140625
0000000005.png,23.83984375,56.16015625
0000000005.png,23.95703125,56.04296875
0000000005.png,24.6796875,55.3203125
0000000005.png,24.82421875,55.17578125
0000000005.png,24.80078125,55.19921875
0000000005.png,24.9375,55.0625
0000000005.png,24.95703125,55.04296875
0000000005.png,25.0546875,54.9453125
0000000005.png,25.3671875,54.6328125
0000000005.png,25.34375,54.65625
0000000005.png,25.34375,54.65625
0000000005.png,25.34765625,54.65234375
0000000005.png,25.33203125,54.66796875
0000000005.png,25.32421875,54.67578125
0000000005.png,25.3359375,54.6640625
0000000005.png,28.09765625,51.90234375
0000000005.png,25.0859375,54.9140625
0000000005.png,25.0625,54.9375
0000000005.png,25.0859375,54.9140625
0000000005.png,25.07421875,54.92578125
0000000005.png,25.06640625,54.93359375
0000000005.png,25.0234375,54.9765625
0000000005.png,25.01171875,54.98828125
0000000005.png,24.98828125,55.01171875
0000000005.png,25.1328125,54.8671875
0000000005.png,25.1796875,54.8203125
0000000005.png,25.2421875,54.7578125
0000000005.png,25.30859375,54.69140625
0000000005.png,25.37109375,54.62890625
0000000005.png,25.4453125,54.5546875
0000000005.png,25.55859375,54.44140625
0000000005.png,25.61328125,54.38671875
0000000005.png,25.69140625,54.30859375
0000000005.png,25.75390625,54.24609375
0000000005.png,25.82421875,54.17578125
0000000005.png,25.9609375,54.0390625
0000000005.png,26.22265625,53.77734375
0000000005.png,26.38671875,53.61328125
0000000005.png,26.52734375,53.47265625
0000000005.png,26.671875,53.328125
0000000005.png,27.4375,52.5625
0000000005.png,34.6875,45.3125
0000000005.png,34.84765625,45.15234375
0000000005.png,34.8515625,45.1484375
0000000005.png,35.2109375,44.7890625
0000000005.png,35.20703125,44.79296875
0000000005.png,35.44140625,44.55859375
0000000005.png,35.50390625,44.49609375
0000000005.png,35.67578125,44.32421875
0000000005.png,35.76171875,44.23828125
0000000005.png,35.91015625,44.08984375
0000000005.png,36.01953125,43.98046875
0000000005.png,36.14453125,43.85546875
0000000005.png,36.265625,43.734375
0000000005.png,36.33984375,43.66015625
0000000005.png,36.52734375,43.47265625
0000000005.png,36.63671875,43.36328125
0000000005.png,36.6015625,43.3984375
0000000005.png,38.82421875,41.17578125
0000000005.png,39.1015625,40.8984375
0000000005.png,39.15234375,40.84765625
0000000005.png,39.359375,40.640625
0000000005.png,39.4296875,40.5703125
0000000005.png,39.67578125,40.32421875
0000000005.png,39.94140625,40.05859375
0000000005.png,40.24609375,39.75390625
0000000005.png,40.5390625,39.4609375
0000000005.png,40.84375,39.15625
0000000005.png,41.15234375,38.84765625
0000000005.png,41.44140625,38.55859375
0000000005.png,41.76953125,38.23046875
0000000005.png,42.0703125,37.9296875
0000000005.png,42.375,37.625
0000000005.png,42.625,37.375
0000000005.png,42.59765625,37.40234375
0000000005.png,42.59765625,37.40234375
0000000005.png,42.58203125,37.41796875
0000000005.png,38.96875,41.03125
0000000005.png,38.98046875,41.01953125
0000000005.png,39.00390625,40.99609375
0000000005.png,42.51171875,37.48828125
0000000005.png,42.48828125,37.51171875
0000000005.png,42.3984375,37.6015625
0000000005.png,42.40234375,37.59765625
0000000005.png,42.46875,37.53125
0000000005.png,42.46875,37.53125
0000000005.png,42.43359375,37.56640625
0000000005.png,42.44921875,37.55078125
0000000005.png,42.421875,37.578125
0000000005.png,42.4296875,37.5703125
0000000005.png,42.7578125,37.2421875
0000000005.png,42.78515625,37.21484375
0000000005.png,49.3515625,30.6484375
0000000005.png,49.3515625,30.6484375
0000000005.png,49.36328125,30.63671875
0000000005.png,46.83984375,33.16015625
0000000005.png,46.84765625,33.15234375
0000000005.png,45.98046875,34.01953125
0000000005.png,46.01953125,33.98046875
0000000005.png,45.7109375,34.2890625
0000000005.png,45.76171875,34.23828125
0000000005.png,45.37109375,34.62890625
0000000005.png,45.2578125,34.7421875
0000000005.png,45.2421875,34.7578125
0000000005.png,45.21484375,34.78515625
0000000005.png,45.1484375,34.8515625
0000000005.png,45.46875,34.53125
0000000005.png,45.15234375,34.84765625
0000000005.png,37.859375,42.140625
0000000005.png,37.6484375,42.3515625
0000000005.png,37.59765625,42.40234375
0000000005.png,37.5234375,42.4765625
0000000005.png,37.4609375,42.5390625
0000000005.png,37.40625,42.59375
0000000005.png,37.3671875,42.6328125
0000000005.png,37.3203125,42.6796875
0000000005.png,37.5625,42.4375
0000000005.png,37.8515625,42.1484375
0000000005.png,37.796875,42.203125
0000000005.png,60.3203125,19.6796875
0000000005.png,60.66015625,19.33984375
0000000005.png,60.62890625,19.37109375
0000000005.png,61.4375,18.5625
0000000005.png,61.44921875,18.55078125
0000000005.png,61.1875,18.8125
0000000005.png,46.72265625,33.27734375
0000000005.png,46.62890625,33.37109375
0000000005.png,46.18359375,33.81640625
0000000005.png,46.22265625,33.77734375
0000000005.png,45.95703125,34.04296875
0000000005.png,44.26171875,35.73828125
0000000005.png,44.1875,35.8125
0000000005.png,44.15625,35.84375
0000000005.png,44.06640625,35.93359375
0000000005.png,43.9296875,36.0703125
0000000005.png,43.5625,36.4375
0000000005.png,43.45703125,36.54296875
0000000005.png,43.58203125,36.41796875
0000000005.png,43.3359375,36.6640625
0000000005.png,42.66796875,37.33203125
0000000005.png,42.30078125,37.69921875
0000000005.png,42.04296875,37.95703125
0000000005.png,41.6015625,38.3984375
0000000005.png,41.3515625,38.6484375
0000000005.png,41.26953125,38.73046875
0000000005.png,40.984375,39.015625
0000000005.png,40.9765625,39.0234375
0000000005.png,40.8828125,39.1171875
0000000005.png,40.49609375,39.50390625
0000000005.png,40.1328125,39.8671875
0000000005.png,40.12890625,39.87109375
0000000005.png,40.296875,39.703125
0000000005.png,39.9921875,40.0078125
0000000005.png,40.1484375,39.8515625
0000000005.png,39.0078125,40.9921875
0000000005.png,38.81640625,41.18359375
0000000005.png,30.0,50.0
0000000005.png,29.77734375,50.22265625
0000000005.png,29.5,50.5
0000000005.png,28.703125,51.296875
0000000005.png,28.61328125,51.38671875
0000000005.png,28.39453125,51.60546875
0000000005.png,28.2421875,51.7578125
0000000005.png,16.46484375,63.53515625
0000000005.png,16.52734375,63.47265625
0000000005.png,12.578125,67.421875
0000000005.png,19.1328125,60.8671875
0000000005.png,18.93359375,61.06640625
0000000005.png,22.4921875,57.5078125
0000000005.png,22.49609375,57.50390625
0000000005.png,22.6171875,57.3828125
0000000005.png,22.59765625,57.40234375
0000000005.png,23.1875,56.8125
0000000005.png,23.125,56.875
0000000005.png,23.2890625,56.7109375
0000000005.png,23.39453125,56.60546875
0000000005.png,23.484375,56.515625
0000000005.png,23.7734375,56.2265625
0000000005.png,23.91015625,56.08984375
0000000005.png,24.765625,55.234375
0000000005.png,24.92578125,55.07421875
0000000005.png,25.390625,54.609375
0000000005.png,25.359375,54.640625
0000000005.png,25.3359375,54.6640625
0000000005.png,28.11328125,51.88671875
0000000005.png,28.09765625,51.90234375
0000000005.png,25.08203125,54.91796875
0000000005.png,25.03125,54.96875
0000000005.png,25.0546875,54.9453125
0000000005.png,25.01953125,54.98046875
0000000005.png,25.05078125,54.94921875
0000000005.png,25.0078125,54.9921875
0000000005.png,25.0390625,54.9609375
0000000005.png,24.96484375,55.03515625
0000000005.png,24.9375,55.0625
0000000005.png,25.11328125,54.88671875
0000000005.png,25.08984375,54.91015625
0000000005.png,25.265625,54.734375
0000000005.png,25.28125,54.71875
0000000005.png,25.33984375,54.66015625
0000000005.png,25.4296875,54.5703125
0000000005.png,25.60546875,54.39453125
0000000005.png,25.6015625,54.3984375
0000000005.png,25.734375,54.265625
0000000005.png,25.76953125,54.23046875
0000000005.png,25.859375,54.140625
0000000005.png,25.97265625,54.02734375
0000000005.png,25.9375,54.0625
0000000005.png,26.09765625,53.90234375
0000000005.png,26.1015625,53.8984375
0000000005.png,26.24609375,53.75390625
0000000005.png,26.2421875,53.7578125
0000000005.png,26.3203125,53.6796875
0000000005.png,26.38671875,53.61328125
0000000005.png,26.390625,53.609375
0000000005.png,26.42578125,53.57421875
0000000005.png,26.5078125,53.4921875
0000000005.png,26.5859375,53.4140625
0000000005.png,26.69921875,53.30078125
0000000005.png,26.765625,53.234375
0000000005.png,26.890625,53.109375
0000000005.png,27.578125,52.421875
0000000005.png,27.5859375,52.4140625
0000000005.png,27.7265625,52.2734375
0000000005.png,27.73046875,52.26953125
0000000005.png,33.05859375,46.94140625
0000000005.png,33.03515625,46.96484375
0000000005.png,33.203125,46.796875
0000000005.png,31.72265625,48.27734375
0000000005.png,38.7265625,41.2734375
0000000005.png,38.953125,41.046875
0000000005.png,39.2109375,40.7890625
0000000005.png,39.44921875,40.55078125
0000000005.png,39.640625,40.359375
0000000005.png,39.73828125,40.26171875
0000000005.png,39.93359375,40.06640625
0000000005.png,40.25390625,39.74609375
0000000005.png,40.328125,39.671875
0000000005.png,40.2734375,39.7265625
0000000005.png,40.5234375,39.4765625
0000000005.png,40.60546875,39.39453125
0000000005.png,40.80078125,39.19921875
